"bottle.id","approach.fit","lag.rem","fit.to","fit.last","tlag","ylag","B0","k","ME"
"109","6","TRUE","SMP",TRUE,0.9,25.061,369.77,0.10757,0.96074
"1090","1","TRUE","SMP.rate",FALSE,0.5,78.112,441.82,0.57624,0.95435
"1090","2","TRUE","SMP",FALSE,0.5,78.112,442.23,0.57425,0.99851
"1090","3","FALSE","SMP.rate",FALSE,0,0,463.91,0.45191,0.91931
"1090","4","FALSE","SMP",FALSE,0,0,442.88,0.52289,0.99686
"1090","5","TRUE","SMP.rate",TRUE,0.5,78.112,443.47,0.57368,0.95433
"1090","6","TRUE","SMP",TRUE,0.5,78.112,443.47,0.56825,0.99812
"1091","1","TRUE","SMP.rate",FALSE,0.5,75.115,446.28,0.5804,0.95581
"1091","2","TRUE","SMP",FALSE,0.5,75.115,439.76,0.61239,0.99928
"1091","3","FALSE","SMP.rate",FALSE,0,0,469.84,0.44468,0.90972
"1091","4","FALSE","SMP",FALSE,0,0,440.5,0.54387,0.99501
"1091","5","TRUE","SMP.rate",TRUE,0.5,75.115,439.69,0.59053,0.95564
"1091","6","TRUE","SMP",TRUE,0.5,75.115,439.69,0.61274,0.99927
"1092","1","TRUE","SMP.rate",FALSE,0.2,7.0701,214.34,0.14364,0.70659
"1092","2","TRUE","SMP",FALSE,0.2,7.0701,218.67,0.13519,0.99597
"1092","3","FALSE","SMP.rate",FALSE,0,0,213.34,0.14627,0.69582
"1092","4","FALSE","SMP",FALSE,0,0,218.42,0.1365,0.99601
"1092","5","TRUE","SMP.rate",TRUE,0.2,7.0701,218.05,0.14109,0.7064
"1092","6","TRUE","SMP",TRUE,0.2,7.0701,218.38,0.13567,0.99596
"1093","1","TRUE","SMP.rate",FALSE,0.2,6.4594,199.45,0.14915,0.66834
"1093","2","TRUE","SMP",FALSE,0.2,6.4594,205.44,0.13623,0.99452
"1093","3","FALSE","SMP.rate",FALSE,0,0,198.88,0.15081,0.65667
"1093","4","FALSE","SMP",FALSE,0,0,205.23,0.1374,0.99463
"1093","5","TRUE","SMP.rate",TRUE,0.2,6.4594,206.35,0.14381,0.66767
"1093","6","TRUE","SMP",TRUE,0.2,6.4594,206.92,0.13363,0.99428
"1094","1","TRUE","SMP.rate",FALSE,0.2,7.0012,218.09,0.13951,0.67689
"1094","2","TRUE","SMP",FALSE,0.2,7.0012,224.54,0.12747,0.99483
"1094","3","FALSE","SMP.rate",FALSE,0,0,216.97,0.14218,0.67064
"1094","4","FALSE","SMP",FALSE,0,0,224.2,0.12891,0.99481
"1094","5","TRUE","SMP.rate",TRUE,0.2,7.0012,226.68,0.13388,0.67599
"1094","6","TRUE","SMP",TRUE,0.2,7.0012,227.65,0.12296,0.99407
"1095","1","TRUE","SMP.rate",FALSE,0.2,7.8095,213.94,0.13312,0.69608
"1095","2","TRUE","SMP",FALSE,0.2,7.8095,219.07,0.12378,0.99575
"1095","3","FALSE","SMP.rate",FALSE,0,0,211.26,0.13935,0.70539
"1095","4","FALSE","SMP",FALSE,0,0,218.51,0.12621,0.99545
"1095","5","TRUE","SMP.rate",TRUE,0.2,7.8095,219.52,0.12957,0.69566
"1095","6","TRUE","SMP",TRUE,0.2,7.8095,220.22,0.12214,0.99564
"11","1","TRUE","SMP.rate",FALSE,3,64.447,355.48,0.1918,0.99578
"11","2","TRUE","SMP",FALSE,3,64.447,356.06,0.19183,0.99831
"11","3","FALSE","SMP.rate",FALSE,0,0,408.07,0.068372,0.70557
"11","4","FALSE","SMP",FALSE,0,0,364.35,0.11457,0.98068
"11","5","TRUE","SMP.rate",TRUE,3,64.447,363.16,0.18572,0.99548
"11","6","TRUE","SMP",TRUE,3,64.447,363.16,0.17866,0.99451
"110","1","TRUE","SMP.rate",FALSE,0.9,24.661,545.72,0.073212,0.29046
"110","2","TRUE","SMP",FALSE,0.9,24.661,365.18,0.097551,0.96496
"110","3","FALSE","SMP.rate",FALSE,0,0,600.17,0.061665,0.2616
"110","4","FALSE","SMP",FALSE,0,0,369.89,0.092014,0.96792
"110","5","TRUE","SMP.rate",TRUE,0.9,24.661,342.31,0.12547,0.2217
"110","6","TRUE","SMP",TRUE,0.9,24.661,346.61,0.10614,0.96265
"1100","1","TRUE","SMP.rate",FALSE,3,175.2,332.16,0.67172,0.92461
"1100","2","TRUE","SMP",FALSE,3,175.2,342.03,0.56476,0.99695
"1100","3","FALSE","SMP.rate",FALSE,0,0,398.27,0.17582,0.51908
"1100","4","FALSE","SMP",FALSE,0,0,347.26,0.27857,0.94057
"1100","5","TRUE","SMP.rate",TRUE,3,175.2,341.54,0.62842,0.92306
"1100","6","TRUE","SMP",TRUE,3,175.2,341.54,0.56986,0.99667
"1101","1","TRUE","SMP.rate",FALSE,3,177.83,319.49,0.74091,0.91969
"1101","2","TRUE","SMP",FALSE,3,177.83,324.07,0.6782,0.99317
"1101","3","FALSE","SMP.rate",FALSE,0,0,379.71,0.18579,0.51637
"1101","4","FALSE","SMP",FALSE,0,0,328.65,0.30105,0.93172
"1101","5","TRUE","SMP.rate",TRUE,3,177.83,323.07,0.72018,0.91942
"1101","6","TRUE","SMP",TRUE,3,177.83,323.07,0.69166,0.99137
"1102","1","TRUE","SMP.rate",FALSE,3,189.23,340.79,0.69892,0.92195
"1102","2","TRUE","SMP",FALSE,3,189.23,350.8,0.58445,0.9958
"1102","3","FALSE","SMP.rate",FALSE,0,0,408.17,0.18357,0.53958
"1102","4","FALSE","SMP",FALSE,0,0,355.75,0.29045,0.94225
"1102","5","TRUE","SMP.rate",TRUE,3,189.23,350.04,0.65204,0.92039
"1102","6","TRUE","SMP",TRUE,3,189.23,350.04,0.59264,0.99507
"1103","1","TRUE","SMP.rate",FALSE,4.5,264.32,441.49,0.65798,0.9155
"1103","2","TRUE","SMP",FALSE,4.5,264.32,463.13,0.47441,0.99039
"1103","3","FALSE","SMP.rate",FALSE,0,0,538.91,0.13256,0.51916
"1103","4","FALSE","SMP",FALSE,0,0,475.13,0.20319,0.94004
"1103","5","TRUE","SMP.rate",TRUE,4.5,264.32,462.68,0.57401,0.90978
"1103","6","TRUE","SMP",TRUE,4.5,264.32,462.68,0.47781,0.99025
"1104","1","TRUE","SMP.rate",FALSE,4.2,230.74,455.9,0.51842,0.92433
"1104","2","TRUE","SMP",FALSE,4.2,230.74,458.5,0.5008,0.99562
"1104","3","FALSE","SMP.rate",FALSE,0,0,531.36,0.13735,0.55844
"1104","4","FALSE","SMP",FALSE,0,0,469.99,0.20716,0.94209
"1104","5","TRUE","SMP.rate",TRUE,4.2,230.74,457.9,0.51381,0.92429
"1104","6","TRUE","SMP",TRUE,4.2,230.74,457.9,0.50481,0.99544
"1105","1","TRUE","SMP.rate",FALSE,4.2,232.81,425.62,0.6399,0.91929
"1105","2","TRUE","SMP",FALSE,4.2,232.81,438.22,0.53122,0.99207
"1105","3","FALSE","SMP.rate",FALSE,0,0,510.82,0.13775,0.51752
"1105","4","FALSE","SMP",FALSE,0,0,449.04,0.21294,0.93656
"1105","5","TRUE","SMP.rate",TRUE,4.2,232.81,437.71,0.59828,0.9175
"1105","6","TRUE","SMP",TRUE,4.2,232.81,437.71,0.53533,0.9919
"1106","1","TRUE","SMP.rate",FALSE,4,238,442.36,0.62262,0.93354
"1106","2","TRUE","SMP",FALSE,4,238,460.63,0.48609,0.9921
"1106","3","FALSE","SMP.rate",FALSE,0,0,534.45,0.1417,0.54962
"1106","4","FALSE","SMP",FALSE,0,0,471.19,0.21648,0.94448
"1106","5","TRUE","SMP.rate",TRUE,4,238,460.15,0.56553,0.9302
"1106","6","TRUE","SMP",TRUE,4,238,460.15,0.48939,0.99198
"1115","1","TRUE","SMP.rate",FALSE,1.5,98.815,314.1,1.0409,0.9479
"1115","2","TRUE","SMP",FALSE,1.5,98.815,302.29,1.2276,0.98265
"1115","3","FALSE","SMP.rate",FALSE,0,0,362.21,0.28119,0.43571
"1115","4","FALSE","SMP",FALSE,0,0,304.42,0.49902,0.90291
"1115","5","TRUE","SMP.rate",TRUE,1.5,98.815,300.28,1.1078,0.94569
"1115","6","TRUE","SMP",TRUE,1.5,98.815,300.28,1.261,0.97591
"1117","1","TRUE","SMP.rate",FALSE,1.5,103.85,322.66,1.0229,0.94781
"1117","2","TRUE","SMP",FALSE,1.5,103.85,305.42,1.292,0.96113
"1117","3","FALSE","SMP.rate",FALSE,0,0,368.23,0.28645,0.4428
"1117","4","FALSE","SMP",FALSE,0,0,307.33,0.51702,0.8943
"1117","5","TRUE","SMP.rate",TRUE,1.5,103.85,302.68,1.1177,0.94326
"1117","6","TRUE","SMP",TRUE,1.5,103.85,302.68,1.3378,0.94828
"1118","1","TRUE","SMP.rate",FALSE,0.5,47.851,438.71,0.46517,0.90488
"1118","2","TRUE","SMP",FALSE,0.5,47.851,408.52,0.59444,0.98786
"1118","3","FALSE","SMP.rate",FALSE,0,0,456.85,0.35598,0.82889
"1118","4","FALSE","SMP",FALSE,0,0,409.44,0.50164,0.97749
"1118","5","TRUE","SMP.rate",TRUE,0.5,47.851,406.26,0.5009,0.90084
"1118","6","TRUE","SMP",TRUE,0.5,47.851,406.26,0.60451,0.98655
"1119","1","TRUE","SMP.rate",FALSE,0.5,43.002,432.69,0.45074,0.89663
"1119","2","TRUE","SMP",FALSE,0.5,43.002,398.59,0.59515,0.98366
"1119","3","FALSE","SMP.rate",FALSE,0,0,449.82,0.34384,0.81365
"1119","4","FALSE","SMP",FALSE,0,0,399.5,0.49813,0.97208
"1119","5","TRUE","SMP.rate",TRUE,0.5,43.002,395.85,0.48988,0.89135
"1119","6","TRUE","SMP",TRUE,0.5,43.002,395.85,0.60727,0.9817
"1120","1","TRUE","SMP.rate",FALSE,2,223.79,404.47,0.86649,0.94626
"1120","2","TRUE","SMP",FALSE,2,223.79,408.22,0.81454,0.99083
"1120","3","FALSE","SMP.rate",FALSE,0,0,460.36,0.32424,0.79876
"1120","4","FALSE","SMP",FALSE,0,0,410.65,0.46498,0.97332
"1120","5","TRUE","SMP.rate",TRUE,2,223.79,407.26,0.853,0.94615
"1120","6","TRUE","SMP",TRUE,2,223.79,407.26,0.82765,0.9895
"1121","1","TRUE","SMP.rate",FALSE,0.5,47.15,422.47,0.46014,0.92742
"1121","2","TRUE","SMP",FALSE,0.5,47.15,399.2,0.55859,0.99269
"1121","3","FALSE","SMP.rate",FALSE,0,0,441.46,0.35303,0.857
"1121","4","FALSE","SMP",FALSE,0,0,400.08,0.47966,0.9839
"1121","5","TRUE","SMP.rate",TRUE,0.5,47.15,397.06,0.48972,0.92474
"1121","6","TRUE","SMP",TRUE,0.5,47.15,397.06,0.56802,0.99149
"1123","1","TRUE","SMP.rate",FALSE,0.2,2.2816,194.68,0.16874,0.88103
"1123","2","TRUE","SMP",FALSE,0.2,2.2816,200.09,0.15573,0.99777
"1123","3","FALSE","SMP.rate",FALSE,0,0,199.47,0.15417,0.84223
"1123","4","FALSE","SMP",FALSE,0,0,200.5,0.1519,0.99831
"1123","5","TRUE","SMP.rate",TRUE,0.2,2.2816,199.15,0.16468,0.8807
"1123","6","TRUE","SMP",TRUE,0.2,2.2816,199.3,0.15743,0.99767
"1124","1","TRUE","SMP.rate",FALSE,0.2,2.6213,194.93,0.17808,0.88653
"1124","2","TRUE","SMP",FALSE,0.2,2.6213,201.68,0.16124,0.99732
"1124","3","FALSE","SMP.rate",FALSE,0,0,199.94,0.16235,0.85136
"1124","4","FALSE","SMP",FALSE,0,0,202.05,0.15747,0.99801
"1124","5","TRUE","SMP.rate",TRUE,0.2,2.6213,200.47,0.17273,0.88604
"1124","6","TRUE","SMP",TRUE,0.2,2.6213,200.62,0.16364,0.99712
"1125","1","TRUE","SMP.rate",FALSE,0.2,2.9887,199.35,0.16936,0.8905
"1125","2","TRUE","SMP",FALSE,0.2,2.9887,201.67,0.16373,0.99659
"1125","3","FALSE","SMP.rate",FALSE,0,0,203.2,0.15727,0.86481
"1125","4","FALSE","SMP",FALSE,0,0,202,0.16018,0.99685
"1125","5","TRUE","SMP.rate",TRUE,0.2,2.9887,200.21,0.1686,0.89049
"1125","6","TRUE","SMP",TRUE,0.2,2.9887,200.23,0.167,0.99622
"1130","1","TRUE","SMP.rate",FALSE,25.7,230.16,410.69,0.2499,0.76443
"1130","2","TRUE","SMP",FALSE,25.7,230.16,441.61,0.15845,0.967
"1130","3","FALSE","SMP.rate",FALSE,0,0,844.37,0.012324,0.038363
"1130","4","FALSE","SMP",FALSE,0,0,993.67,0.0121,0.95879
"1130","5","TRUE","SMP.rate",TRUE,25.7,230.16,445.55,0.20087,0.748
"1130","6","TRUE","SMP",TRUE,25.7,230.16,447.49,0.14681,0.964
"1135","1","TRUE","SMP.rate",FALSE,26.7,461.4,559.41,1.7414,0.71759
"1135","2","TRUE","SMP",FALSE,26.7,461.4,685.97,0.11496,0.89114
"1135","3","FALSE","SMP.rate",FALSE,0,0,1303.6,0.012172,0.038401
"1135","4","FALSE","SMP",FALSE,0,0,1273.5,0.015775,0.95426
"1135","5","TRUE","SMP.rate",TRUE,26.7,461.4,685.48,0.35957,0.39172
"1135","6","TRUE","SMP",TRUE,26.7,461.4,696.3,0.10362,0.88722
"1138","1","TRUE","SMP.rate",FALSE,52.7,235.74,283.4,0.87671,0.95485
"1138","2","TRUE","SMP",FALSE,52.7,235.74,282.3,0.94679,0.9949
"1138","3","FALSE","SMP.rate",FALSE,0,0,103830,4.6077e-05,-6.0473e-05
"1138","4","FALSE","SMP",FALSE,0,0,2370,0.002243,0.95581
"1138","5","TRUE","SMP.rate",TRUE,52.7,235.74,281.92,0.90122,0.95375
"1138","6","TRUE","SMP",TRUE,52.7,235.74,281.47,0.98596,0.99441
"1139","1","TRUE","SMP.rate",FALSE,32.7,120.91,290.68,0.056568,0.1095
"1139","2","TRUE","SMP",FALSE,32.7,120.91,350.58,0.035686,0.95716
"1139","3","FALSE","SMP.rate",FALSE,0,0,243340,1.8769e-05,-0.00011241
"1139","4","FALSE","SMP",FALSE,NA,NA,NA,NA,NA
"1139","5","TRUE","SMP.rate",TRUE,32.7,120.91,293,0.056018,0.10943
"1139","6","TRUE","SMP",TRUE,32.7,120.91,314.73,0.044597,0.9546
"1140","1","TRUE","SMP.rate",FALSE,32.7,156.11,410.85,0.023078,0.02153
"1140","2","TRUE","SMP",FALSE,32.7,156.11,430.13,0.020119,0.95613
"1140","3","FALSE","SMP.rate",FALSE,0,0,182160,2.5816e-05,-0.00014129
"1140","4","FALSE","SMP",FALSE,NA,NA,NA,NA,NA
"1140","5","TRUE","SMP.rate",TRUE,32.7,156.11,415.42,0.022814,0.021432
"1140","6","TRUE","SMP",TRUE,32.7,156.11,652.9,0.010376,0.95283
"1141","1","TRUE","SMP.rate",FALSE,22,207.71,288.25,0.35223,0.67847
"1141","2","TRUE","SMP",FALSE,22,207.71,312.05,0.15488,0.95081
"1141","3","FALSE","SMP.rate",FALSE,0,0,438.66,0.018413,0.092948
"1141","4","FALSE","SMP",FALSE,0,0,430.22,0.028507,0.94508
"1141","5","TRUE","SMP.rate",TRUE,22,207.71,317.28,0.23543,0.64616
"1141","6","TRUE","SMP",TRUE,22,207.71,318.53,0.12965,0.93556
"1147","1","TRUE","SMP.rate",FALSE,24,196.28,349.34,0.17216,0.90502
"1147","2","TRUE","SMP",FALSE,24,196.28,359.03,0.1352,0.98632
"1147","3","FALSE","SMP.rate",FALSE,0,0,1164,0.0051025,0.014994
"1147","4","FALSE","SMP",FALSE,0,0,589.16,0.016752,0.92803
"1147","5","TRUE","SMP.rate",TRUE,24,196.28,367.8,0.14886,0.89543
"1147","6","TRUE","SMP",TRUE,24,196.28,368.44,0.11573,0.97514
"1148","1","TRUE","SMP.rate",FALSE,15.8,61.051,365.85,0.072352,0.85991
"1148","2","TRUE","SMP",FALSE,15.8,61.051,348.09,0.0876,0.98451
"1148","3","FALSE","SMP.rate",FALSE,0,0,984.73,0.0056726,0.017984
"1148","4","FALSE","SMP",FALSE,0,0,538.05,0.017725,0.92235
"1148","5","TRUE","SMP.rate",TRUE,15.8,61.051,348.43,0.076354,0.85681
"1148","6","TRUE","SMP",TRUE,15.8,61.051,346.18,0.088913,0.98439
"1149","1","TRUE","SMP.rate",FALSE,15.8,75.485,348.1,0.086425,0.75139
"1149","2","TRUE","SMP",FALSE,15.8,75.485,343.41,0.090245,0.97113
"1149","3","FALSE","SMP.rate",FALSE,0,0,1245.7,0.0046162,0.011131
"1149","4","FALSE","SMP",FALSE,0,0,520.52,0.01886,0.93484
"1149","5","TRUE","SMP.rate",TRUE,15.8,75.485,371.25,0.079456,0.74573
"1149","6","TRUE","SMP",TRUE,15.8,75.485,374.07,0.069677,0.94281
"1150","1","TRUE","SMP.rate",FALSE,15.8,120.04,442.43,0.15223,0.97414
"1150","2","TRUE","SMP",FALSE,15.8,120.04,465.75,0.12921,0.9917
"1150","3","FALSE","SMP.rate",FALSE,0,0,849.81,0.011,0.045192
"1150","4","FALSE","SMP",FALSE,0,0,650.23,0.023723,0.91317
"1150","5","TRUE","SMP.rate",TRUE,15.8,120.04,483.12,0.13252,0.96187
"1150","6","TRUE","SMP",TRUE,15.8,120.04,483.69,0.11163,0.98049
"1151","1","TRUE","SMP.rate",FALSE,15.8,82.676,390.4,0.19933,0.90565
"1151","2","TRUE","SMP",FALSE,15.8,82.676,498.31,0.088699,0.94545
"1151","3","FALSE","SMP.rate",FALSE,0,0,15.096,0.81245,-0.50166
"1151","4","FALSE","SMP",FALSE,0,0,905.08,0.013996,0.92596
"1151","5","TRUE","SMP.rate",TRUE,15.8,82.676,526.61,0.11448,0.79316
"1151","6","TRUE","SMP",TRUE,15.8,82.676,535.12,0.07123,0.92926
"1152","1","TRUE","SMP.rate",FALSE,15.8,110.51,390.69,0.16275,0.82508
"1152","2","TRUE","SMP",FALSE,15.8,110.51,482.83,0.080958,0.96633
"1152","3","FALSE","SMP.rate",FALSE,0,0,1189.6,0.0070412,0.022394
"1152","4","FALSE","SMP",FALSE,0,0,771.84,0.016892,0.93726
"1152","5","TRUE","SMP.rate",TRUE,15.8,110.51,497.16,0.096573,0.76131
"1152","6","TRUE","SMP",TRUE,15.8,110.51,503.35,0.071099,0.96008
"1153","1","TRUE","SMP.rate",FALSE,21,139.54,263.05,0.14506,0.95079
"1153","2","TRUE","SMP",FALSE,21,139.54,278.97,0.097122,0.98665
"1153","3","FALSE","SMP.rate",FALSE,0,0,540.62,0.011065,0.097981
"1153","4","FALSE","SMP",FALSE,0,0,386.94,0.02249,0.95502
"1153","5","TRUE","SMP.rate",TRUE,21,139.54,284.32,0.11913,0.93649
"1153","6","TRUE","SMP",TRUE,21,139.54,286.05,0.08585,0.98113
"1154","1","TRUE","SMP.rate",FALSE,21,145.82,251.46,0.17885,0.93701
"1154","2","TRUE","SMP",FALSE,21,145.82,278.96,0.089833,0.97351
"1154","3","FALSE","SMP.rate",FALSE,0,0,524.35,0.011471,0.099808
"1154","4","FALSE","SMP",FALSE,0,0,380.28,0.023167,0.95617
"1154","5","TRUE","SMP.rate",TRUE,21,145.82,285.43,0.12382,0.89686
"1154","6","TRUE","SMP",TRUE,21,145.82,288.51,0.075956,0.96438
"1155","1","TRUE","SMP.rate",FALSE,21,140.65,244.96,0.17031,0.96115
"1155","2","TRUE","SMP",FALSE,21,140.65,261.73,0.10589,0.98081
"1155","3","FALSE","SMP.rate",FALSE,0,0,474.14,0.012462,0.11542
"1155","4","FALSE","SMP",FALSE,0,0,350.26,0.024831,0.95316
"1155","5","TRUE","SMP.rate",TRUE,21,140.65,268.76,0.1315,0.93788
"1155","6","TRUE","SMP",TRUE,21,140.65,270.22,0.08861,0.96957
"1159","1","TRUE","SMP.rate",FALSE,6.8,116.73,312.77,0.16557,0.91519
"1159","2","TRUE","SMP",FALSE,6.8,116.73,305.29,0.20624,0.9869
"1159","3","FALSE","SMP.rate",FALSE,0,0,363.68,0.045718,0.39727
"1159","4","FALSE","SMP",FALSE,0,0,322.05,0.090037,0.95627
"1159","5","TRUE","SMP.rate",TRUE,6.8,116.73,303.26,0.17342,0.91355
"1159","6","TRUE","SMP",TRUE,6.8,116.73,303.25,0.21212,0.98625
"1160","1","TRUE","SMP.rate",FALSE,3.8,44.472,227.8,0.13503,0.98117
"1160","2","TRUE","SMP",FALSE,3.8,44.472,222.19,0.14907,0.99676
"1160","3","FALSE","SMP.rate",FALSE,0,0,267.21,0.05152,0.4616
"1160","4","FALSE","SMP",FALSE,0,0,230.91,0.094073,0.97272
"1160","5","TRUE","SMP.rate",TRUE,3.8,44.472,222.58,0.13911,0.98058
"1160","6","TRUE","SMP",TRUE,3.8,44.472,222.57,0.14823,0.99674
"1161","1","TRUE","SMP.rate",FALSE,2.7,25.172,277.96,0.10005,0.88137
"1161","2","TRUE","SMP",FALSE,2.7,25.172,253.28,0.14811,0.97851
"1161","3","FALSE","SMP.rate",FALSE,0,0,303.86,0.050237,0.4388
"1161","4","FALSE","SMP",FALSE,0,0,261.08,0.098625,0.95622
"1161","5","TRUE","SMP.rate",TRUE,2.7,25.172,245.32,0.11382,0.87102
"1161","6","TRUE","SMP",TRUE,2.7,25.172,245.22,0.16074,0.97385
"1162","1","TRUE","SMP.rate",FALSE,0,0,222.32,0.51358,0.91678
"1162","2","TRUE","SMP",FALSE,0,0,380.96,0.17782,0.99342
"1162","3","FALSE","SMP.rate",FALSE,0,0,222.32,0.51358,0.91678
"1162","4","FALSE","SMP",FALSE,0,0,380.96,0.17782,0.99342
"1162","5","TRUE","SMP.rate",TRUE,0,0,382.28,0.22971,0.84865
"1162","6","TRUE","SMP",TRUE,0,0,382.29,0.17626,0.99337
"1163","1","TRUE","SMP.rate",FALSE,0,0,227.65,0.51716,0.94823
"1163","2","TRUE","SMP",FALSE,0,0,348.66,0.21134,0.98917
"1163","3","FALSE","SMP.rate",FALSE,0,0,227.65,0.51716,0.94823
"1163","4","FALSE","SMP",FALSE,0,0,348.66,0.21134,0.98917
"1163","5","TRUE","SMP.rate",TRUE,0,0,341.85,0.28938,0.8981
